date,day,hours,odds_a,odds_b,odds_draw,score_a,score_b,season,team_a,team_b
2011-08-13 18:00:00,Saturday,18:00,1.60,6.15,3.61,2,0,2011/2012,Toulouse,Dijon
2011-08-07 20:00:00,Sunday,20:00,1.79,4.88,3.31,1,2,2011/2012,Bordeaux,St Etienne
2011-08-07 16:00:00,Sunday,16:00,3.07,2.45,3.02,1,5,2011/2012,Dijon,Rennes
2011-08-06 20:00:00,Saturday,20:00,2.60,2.94,2.95,0,2,2011/2012,AC Ajaccio,Toulouse
2011-08-06 20:00:00,Saturday,20:00,2.17,3.53,3.10,2,2,2011/2012,Brest,Evian TG
2011-08-06 20:00:00,Saturday,20:00,2.33,3.23,3.05,1,0,2011/2012,Caen,Valenciennes
2011-08-06 20:00:00,Saturday,20:00,1.45,7.72,4.07,2,2,2011/2012,Marseille,Sochaux
2011-08-06 20:00:00,Saturday,20:00,1.98,4.16,3.14,3,1,2011/2012,Montpellier,Auxerre
2011-08-06 20:00:00,Saturday,20:00,3.44,2.23,3.08,1,1,2011/2012,Nancy,Lille
2011-08-06 20:00:00,Saturday,20:00,4.12,1.93,3.29,1,3,2011/2012,Nice,Lyon
2011-08-06 20:00:00,Saturday,20:00,1.49,7.33,3.92,0,1,2011/2012,Paris SG,Lorient
2011-05-29 20:00:00,Sunday,20:00,4.29,1.85,3.42,1,3,2010/2011,Arles-Avignon,Sochaux
2011-05-29 20:00:00,Sunday,20:00,1.94,4.10,3.28,2,0,2010/2011,Bordeaux,Montpellier
2011-05-29 20:00:00,Sunday,20:00,2.14,3.90,2.94,0,2,2010/2011,Brest,Toulouse
2011-05-29 20:00:00,Sunday,20:00,2.11,3.36,3.43,2,2,2010/2011,Caen,Marseille
2011-05-29 20:00:00,Sunday,20:00,1.53,6.18,3.91,3,2,2010/2011,Lille,Rennes
2011-05-29 20:00:00,Sunday,20:00,2.41,3.07,3.09,1,2,2010/2011,Lorient,Auxerre
2011-05-29 20:00:00,Sunday,20:00,2.85,2.42,3.33,0,2,2010/2011,Monaco,Lyon
2011-05-29 20:00:00,Sunday,20:00,1.34,8.88,4.89,4,0,2010/2011,Nancy,Lens
2011-05-29 20:00:00,Sunday,20:00,3.95,1.91,3.45,1,1,2010/2011,St Etienne,Paris SG
2011-05-29 20:00:00,Sunday,20:00,1.81,4.76,3.30,2,1,2010/2011,Valenciennes,Nice
2011-05-21 20:00:00,Saturday,20:00,2.33,3.38,2.92,0,1,2010/2011,Auxerre,Brest
2011-05-21 20:00:00,Saturday,20:00,1.54,6.43,3.91,0,1,2010/2011,Lens,Arles-Avignon
2011-05-21 20:00:00,Saturday,20:00,1.32,9.30,4.97,0,0,2010/2011,Lyon,Caen
2011-05-21 20:00:00,Saturday,20:00,1.45,7.31,4.23,2,2,2010/2011,Marseille,Valenciennes
2011-05-21 20:00:00,Saturday,20:00,2.91,2.40,3.30,0,1,2010/2011,Montpellier,Monaco
2011-05-21 20:00:00,Saturday,20:00,2.30,3.30,3.07,2,0,2010/2011,Nice,Lorient
2011-05-21 20:00:00,Saturday,20:00,2.20,3.44,3.13,2,2,2010/2011,Paris SG,Lille
2011-05-21 20:00:00,Saturday,20:00,2.07,3.64,3.22,0,2,2010/2011,Rennes,Nancy
2011-05-21 20:00:00,Saturday,20:00,1.80,4.42,3.55,2,1,2010/2011,Sochaux,St Etienne
2011-05-21 20:00:00,Saturday,20:00,2.06,4.14,2.95,2,0,2010/2011,Toulouse,Bordeaux
2011-05-18 18:00:00,Wednesday,18:00,2.84,2.49,3.21,1,0,2010/2011,Bordeaux,Paris SG
2011-05-18 18:00:00,Wednesday,18:00,1.35,8.69,4.77,1,0,2010/2011,Lille,Sochaux
2011-05-16 20:00:00,Monday,20:00,3.84,1.98,3.32,1,1,2010/2011,Brest,Lyon
2011-05-15 20:00:00,Sunday,20:00,3.69,2.04,3.28,2,2,2010/2011,Lorient,Marseille
2011-05-15 16:00:00,Sunday,16:00,5.38,1.70,3.44,1,0,2010/2011,Arles-Avignon,Toulouse
2011-05-15 16:00:00,Sunday,16:00,1.94,3.97,3.34,2,0,2010/2011,Caen,Montpellier
2011-05-15 16:00:00,Sunday,16:00,1.85,4.43,3.31,1,1,2010/2011,Monaco,Lens
2011-05-15 16:00:00,Sunday,16:00,1.82,4.58,3.36,3,0,2010/2011,Nancy,Nice
2011-05-15 16:00:00,Sunday,16:00,2.32,3.27,3.06,1,2,2010/2011,St Etienne,Rennes
2011-05-15 16:00:00,Sunday,16:00,1.99,4.21,3.07,1,1,2010/2011,Valenciennes,Auxerre
2011-05-11 20:00:00,Wednesday,20:00,1.33,9.47,4.85,3,0,2010/2011,Marseille,Brest
2011-05-11 18:00:00,Wednesday,18:00,3.75,2.05,3.23,4,0,2010/2011,Auxerre,Lyon
2011-05-11 18:00:00,Wednesday,18:00,2.62,2.80,3.08,1,0,2010/2011,Lens,Bordeaux
2011-05-11 18:00:00,Wednesday,18:00,2.41,3.08,3.06,3,1,2010/2011,Montpellier,Lorient
2011-05-11 18:00:00,Wednesday,18:00,1.35,9.43,4.62,3,2,2010/2011,Nice,Arles-Avignon
2011-05-11 18:00:00,Wednesday,18:00,1.98,3.97,3.25,1,1,2010/2011,Rennes,Caen
2011-05-11 18:00:00,Wednesday,18:00,2.16,3.51,3.17,3,0,2010/2011,Sochaux,Monaco
2011-05-11 18:00:00,Wednesday,18:00,2.02,4.24,2.99,0,0,2010/2011,Toulouse,Valenciennes
2011-05-10 20:00:00,Tuesday,20:00,1.41,7.94,4.30,2,2,2010/2011,Paris SG,Nancy
2011-05-10 20:00:00,Tuesday,20:00,3.67,2.05,3.25,1,2,2010/2011,St Etienne,Lille
2011-05-08 20:00:00,Sunday,20:00,2.17,3.37,3.27,3,2,2010/2011,Lyon,Marseille
2011-05-08 16:00:00,Sunday,16:00,2.30,3.32,3.04,2,0,2010/2011,Valenciennes,Rennes
2011-05-07 20:00:00,Saturday,20:00,3.75,2.01,3.29,0,1,2010/2011,Nancy,Lille
2011-05-07 18:00:00,Saturday,18:00,4.28,1.88,3.33,0,1,2010/2011,Arles-Avignon,St Etienne
2011-05-07 18:00:00,Saturday,18:00,2.20,3.51,3.07,1,0,2010/2011,Auxerre,Montpellier
2011-05-07 18:00:00,Saturday,18:00,1.64,5.67,3.62,0,4,2010/2011,Bordeaux,Sochaux
2011-05-07 18:00:00,Saturday,18:00,1.83,4.71,3.28,0,0,2010/2011,Brest,Nice
2011-05-07 18:00:00,Saturday,18:00,2.01,3.87,3.25,1,1,2010/2011,Caen,Lens
2011-05-07 18:00:00,Saturday,18:00,1.84,4.55,3.28,0,0,2010/2011,Lorient,Toulouse
2011-05-07 18:00:00,Saturday,18:00,3.38,2.22,3.14,1,1,2010/2011,Monaco,Paris SG
2011-05-01 20:00:00,Sunday,20:00,2.12,3.73,3.08,1,1,2010/2011,St Etienne,Monaco
2011-05-01 16:00:00,Sunday,16:00,1.35,9.97,4.47,1,1,2010/2011,Marseille,Auxerre
2011-05-01 16:00:00,Sunday,16:00,1.82,4.78,3.27,0,0,2010/2011,Montpellier,Brest
2011-05-01 16:00:00,Sunday,16:00,2.09,3.67,3.16,0,4,2010/2011,Nice,Caen
2011-05-01 16:00:00,Sunday,16:00,3.69,2.12,3.09,2,0,2010/2011,Toulouse,Lyon
2011-04-30 20:00:00,Saturday,20:00,1.51,6.88,3.90,3,1,2010/2011,Paris SG,Valenciennes
2011-04-30 18:00:00,Saturday,18:00,2.42,3.01,3.12,2,3,2010/2011,Lens,Lorient
2011-04-30 18:00:00,Saturday,18:00,1.13,19.17,7.65,5,0,2010/2011,Lille,Arles-Avignon
2011-04-30 18:00:00,Saturday,18:00,2.33,3.27,3.05,0,0,2010/2011,Rennes,Bordeaux
2011-04-30 18:00:00,Saturday,18:00,2.15,3.51,3.16,1,0,2010/2011,Sochaux,Nancy
2011-04-27 18:00:00,Wednesday,18:00,1.38,9.27,4.35,3,2,2010/2011,Lyon,Montpellier
2011-04-27 18:00:00,Wednesday,18:00,1.34,10.36,4.57,4,2,2010/2011,Marseille,Nice
2011-04-24 20:00:00,Sunday,20:00,3.13,2.27,3.27,1,1,2010/2011,Lorient,Lille
2011-04-24 16:00:00,Sunday,16:00,2.30,3.35,3.01,1,1,2010/2011,Auxerre,Lens
2011-04-24 16:00:00,Sunday,16:00,1.90,4.21,3.33,2,0,2010/2011,Bordeaux,St Etienne
2011-04-24 16:00:00,Sunday,16:00,3.48,2.14,3.21,2,2,2010/2011,Brest,Paris SG
2011-04-24 16:00:00,Sunday,16:00,2.46,3.02,3.06,1,1,2010/2011,Caen,Toulouse
2011-04-24 16:00:00,Sunday,16:00,2.27,3.40,3.02,1,0,2010/2011,Monaco,Rennes
2011-04-24 16:00:00,Sunday,16:00,1.38,8.82,4.43,0,0,2010/2011,Nancy,Arles-Avignon
2011-04-24 16:00:00,Sunday,16:00,2.04,3.90,3.15,1,1,2010/2011,Valenciennes,Sochaux
2011-04-17 20:00:00,Sunday,20:00,2.65,2.68,3.17,1,0,2010/2011,Paris SG,Lyon
2011-04-17 16:00:00,Sunday,16:00,3.66,2.06,3.24,0,1,2010/2011,Arles-Avignon,Valenciennes
2011-04-17 16:00:00,Sunday,16:00,3.77,2.03,3.23,1,2,2010/2011,Montpellier,Marseille
2011-04-16 20:00:00,Saturday,20:00,1.56,6.17,3.78,1,1,2010/2011,Lille,Bordeaux
2011-04-16 18:00:00,Saturday,18:00,2.08,3.77,3.13,1,1,2010/2011,Lens,Brest
2011-04-16 18:00:00,Saturday,18:00,2.67,2.90,2.88,3,2,2010/2011,Nice,Monaco
2011-04-16 18:00:00,Saturday,18:00,2.24,3.45,3.04,1,2,2010/2011,Rennes,Lorient
2011-04-16 18:00:00,Saturday,18:00,1.98,3.96,3.27,3,2,2010/2011,Sochaux,Caen
2011-04-16 18:00:00,Saturday,18:00,1.96,4.01,3.26,2,1,2010/2011,St Etienne,Nancy
2011-04-16 18:00:00,Saturday,18:00,1.85,4.53,3.33,0,1,2010/2011,Toulouse,Auxerre
2011-04-10 20:00:00,Sunday,20:00,1.34,10.09,4.60,3,0,2010/2011,Lyon,Lens
2011-04-10 16:00:00,Sunday,16:00,1.49,7.30,3.89,2,2,2010/2011,Marseille,Toulouse
2011-04-10 16:00:00,Sunday,16:00,1.98,4.22,3.09,1,1,2010/2011,Montpellier,Nice
2011-04-09 20:00:00,Saturday,20:00,2.85,2.62,3.01,2,0,2010/2011,Brest,Rennes
2011-04-09 18:00:00,Saturday,18:00,2.19,3.58,3.04,2,2,2010/2011,Auxerre,St Etienne
2011-04-09 18:00:00,Saturday,18:00,1.25,14.06,5.31,0,0,2010/2011,Bordeaux,Arles-Avignon
2011-04-09 18:00:00,Saturday,18:00,3.54,2.13,3.22,1,2,2010/2011,Caen,Paris SG
2011-04-09 18:00:00,Saturday,18:00,1.66,5.46,3.57,1,1,2010/2011,Lorient,Sochaux
2011-04-09 18:00:00,Saturday,18:00,3.71,2.09,3.18,1,0,2010/2011,Monaco,Lille
2011-04-09 18:00:00,Saturday,18:00,1.93,4.25,3.26,1,1,2010/2011,Valenciennes,Nancy
2011-04-03 20:00:00,Sunday,20:00,3.37,2.25,3.07,0,1,2010/2011,Lens,Marseille
2011-04-03 16:00:00,Sunday,16:00,5.03,1.74,3.45,2,2,2010/2011,Nice,Lyon
2011-04-03 16:00:00,Sunday,16:00,2.00,3.93,3.22,1,1,2010/2011,St Etienne,Valenciennes
2011-04-02 20:00:00,Saturday,20:00,2.18,3.58,3.06,0,1,2010/2011,Toulouse,Montpellier
2011-04-02 18:00:00,Saturday,18:00,4.07,1.95,3.24,0,2,2010/2011,Arles-Avignon,Monaco
2011-04-02 18:00:00,Saturday,18:00,1.31,10.61,4.83,3,1,2010/2011,Lille,Caen
2011-04-02 18:00:00,Saturday,18:00,2.81,2.58,3.10,0,0,2010/2011,Nancy,Bordeaux
2011-04-02 18:00:00,Saturday,18:00,1.72,4.92,3.55,0,0,2010/2011,Paris SG,Lorient
2011-04-02 18:00:00,Saturday,18:00,1.69,5.40,3.48,0,0,2010/2011,Rennes,Auxerre
2011-04-02 18:00:00,Saturday,18:00,1.97,4.05,3.21,2,1,2010/2011,Sochaux,Brest
2011-03-20 20:00:00,Sunday,20:00,2.00,3.88,3.24,2,1,2010/2011,Marseille,Paris SG
2011-03-20 16:00:00,Sunday,16:00,1.61,5.90,3.67,2,0,2010/2011,Caen,Arles-Avignon
2011-03-20 16:00:00,Sunday,16:00,1.95,4.08,3.28,0,1,2010/2011,Monaco,Nancy
2011-03-19 20:00:00,Saturday,20:00,1.65,5.59,3.62,1,1,2010/2011,Lyon,Rennes
2011-03-19 18:00:00,Saturday,18:00,2.10,3.68,3.16,2,0,2010/2011,Auxerre,Sochaux
2011-03-19 18:00:00,Saturday,18:00,4.18,1.92,3.29,1,2,2010/2011,Brest,Lille
2011-03-19 18:00:00,Saturday,18:00,1.87,4.40,3.30,0,0,2010/2011,Lorient,St Etienne
2011-03-19 18:00:00,Saturday,18:00,1.82,4.77,3.26,1,4,2010/2011,Montpellier,Lens
2011-03-19 18:00:00,Saturday,18:00,1.81,5.13,3.16,1,1,2010/2011,Toulouse,Nice
2011-03-19 18:00:00,Saturday,18:00,2.46,3.02,3.03,2,2,2010/2011,Valenciennes,Bordeaux
2011-03-13 20:00:00,Sunday,20:00,1.71,5.05,3.50,2,2,2010/2011,Paris SG,Montpellier
2011-03-13 16:00:00,Sunday,16:00,1.80,4.77,3.34,0,1,2010/2011,Bordeaux,Monaco
2011-03-13 16:00:00,Sunday,16:00,1.45,7.88,4.06,2,1,2010/2011,Lille,Valenciennes
2011-03-12 18:00:00,Saturday,18:00,4.35,1.86,3.36,3,3,2010/2011,Arles-Avignon,Lorient
2011-03-12 18:00:00,Saturday,18:00,2.37,3.24,2.99,0,1,2010/2011,Lens,Toulouse
2011-03-12 18:00:00,Saturday,18:00,1.84,4.47,3.35,2,0,2010/2011,Nancy,Caen
2011-03-12 18:00:00,Saturday,18:00,2.48,3.10,2.95,1,0,2010/2011,Nice,Auxerre
2011-03-12 18:00:00,Saturday,18:00,3.65,2.06,3.27,0,2,2010/2011,Sochaux,Lyon
2011-03-12 18:00:00,Saturday,18:00,1.77,4.84,3.41,2,0,2010/2011,St Etienne,Brest
2011-03-11 20:00:00,Friday,20:00,2.44,3.00,3.11,0,2,2010/2011,Rennes,Marseille
2011-03-06 20:00:00,Sunday,20:00,2.08,3.78,3.12,1,2,2010/2011,Marseille,Lille
2011-03-06 16:00:00,Sunday,16:00,3.09,2.44,3.03,1,3,2010/2011,Brest,Bordeaux
2011-03-06 16:00:00,Sunday,16:00,1.17,16.08,6.69,5,0,2010/2011,Lyon,Arles-Avignon
2011-03-05 20:00:00,Saturday,20:00,3.29,2.29,3.05,1,0,2010/2011,Auxerre,Paris SG
2011-03-05 18:00:00,Saturday,18:00,2.39,3.15,3.05,1,0,2010/2011,Caen,St Etienne
2011-03-05 18:00:00,Saturday,18:00,1.69,5.31,3.49,0,0,2010/2011,Lorient,Nancy
2011-03-05 18:00:00,Saturday,18:00,2.39,3.24,2.96,0,1,2010/2011,Montpellier,Rennes
2011-03-05 18:00:00,Saturday,18:00,2.29,3.45,2.95,0,0,2010/2011,Nice,Lens
2011-03-05 18:00:00,Saturday,18:00,1.82,4.82,3.22,0,1,2010/2011,Toulouse,Sochaux
2011-03-05 18:00:00,Saturday,18:00,2.09,3.69,3.14,0,0,2010/2011,Valenciennes,Monaco
2011-02-27 20:00:00,Sunday,20:00,2.20,3.36,3.21,1,1,2010/2011,Lille,Lyon
2011-02-27 16:00:00,Sunday,16:00,4.15,1.91,3.30,1,2,2010/2011,Nancy,Marseille
2011-02-27 16:00:00,Sunday,16:00,1.66,5.83,3.44,2,1,2010/2011,Paris SG,Toulouse
2011-02-26 20:00:00,Saturday,20:00,1.82,4.74,3.29,3,0,2010/2011,Bordeaux,Auxerre
2011-02-26 18:00:00,Saturday,18:00,3.10,2.42,3.04,1,1,2010/2011,Arles-Avignon,Brest
2011-02-26 18:00:00,Saturday,18:00,1.86,4.54,3.28,2,2,2010/2011,Monaco,Caen
2011-02-26 18:00:00,Saturday,18:00,1.67,5.47,3.49,2,0,2010/2011,Rennes,Lens
2011-02-26 18:00:00,Saturday,18:00,2.44,3.09,3.03,0,0,2010/2011,Sochaux,Montpellier
2011-02-26 18:00:00,Saturday,18:00,1.69,5.46,3.44,0,2,2010/2011,St Etienne,Nice
2011-02-26 18:00:00,Saturday,18:00,2.18,3.46,3.13,0,0,2010/2011,Valenciennes,Lorient
2011-02-20 20:00:00,Sunday,20:00,2.32,3.41,2.94,1,2,2010/2011,Toulouse,Rennes
2011-02-20 16:00:00,Sunday,16:00,3.44,2.21,3.11,1,0,2010/2011,Montpellier,Lille
2011-02-20 16:00:00,Sunday,16:00,3.70,2.11,3.12,0,3,2010/2011,Nice,Paris SG
2011-02-19 20:00:00,Saturday,20:00,2.39,3.20,2.99,5,1,2010/2011,Lorient,Bordeaux
2011-02-19 18:00:00,Saturday,18:00,1.46,7.70,3.99,1,1,2010/2011,Auxerre,Arles-Avignon
2011-02-19 18:00:00,Saturday,18:00,2.45,3.10,2.99,2,0,2010/2011,Brest,Monaco
2011-02-19 18:00:00,Saturday,18:00,2.29,3.37,3.02,2,2,2010/2011,Caen,Valenciennes
2011-02-19 18:00:00,Saturday,18:00,2.01,3.94,3.20,2,3,2010/2011,Lens,Sochaux
2011-02-19 18:00:00,Saturday,18:00,1.59,6.20,3.63,2,1,2010/2011,Marseille,St Etienne
2011-02-18 19:45:00,Friday,19:45,1.45,7.89,4.05,4,0,2010/2011,Lyon,Nancy
2011-02-13 20:00:00,Sunday,20:00,1.46,7.74,3.96,2,0,2010/2011,Lille,Toulouse
2011-02-13 16:00:00,Sunday,16:00,1.56,6.80,3.60,2,0,2010/2011,Rennes,Nice
2011-02-13 16:00:00,Sunday,16:00,1.90,4.32,3.25,3,0,2010/2011,Valenciennes,Brest
2011-02-12 20:00:00,Saturday,20:00,3.38,2.24,3.11,1,4,2010/2011,St Etienne,Lyon
2011-02-12 18:00:00,Saturday,18:00,4.68,1.83,3.29,0,0,2010/2011,Arles-Avignon,Montpellier
2011-02-12 18:00:00,Saturday,18:00,1.56,6.73,3.65,1,2,2010/2011,Bordeaux,Caen
2011-02-12 18:00:00,Saturday,18:00,2.14,3.76,3.05,3,1,2010/2011,Monaco,Lorient
2011-02-12 18:00:00,Saturday,18:00,2.22,3.52,3.03,3,1,2010/2011,Nancy,Auxerre
2011-02-12 18:00:00,Saturday,18:00,1.51,7.00,3.87,0,0,2010/2011,Paris SG,Lens
2011-02-12 18:00:00,Saturday,18:00,3.45,2.18,3.14,1,2,2010/2011,Sochaux,Marseille
2011-02-06 20:00:00,Sunday,20:00,1.70,5.27,3.52,0,0,2010/2011,Lyon,Bordeaux
2011-02-06 16:00:00,Sunday,16:00,3.64,2.12,3.14,1,1,2010/2011,Auxerre,Lille
2011-02-06 16:00:00,Sunday,16:00,2.08,3.90,3.03,2,0,2010/2011,Toulouse,Monaco
2011-02-05 20:00:00,Saturday,20:00,2.75,2.69,3.04,1,0,2010/2011,Rennes,Paris SG
2011-02-05 18:00:00,Saturday,18:00,2.20,3.57,3.04,2,1,2010/2011,Brest,Nancy
2011-02-05 18:00:00,Saturday,18:00,2.43,3.09,3.04,0,2,2010/2011,Caen,Lorient
2011-02-05 18:00:00,Saturday,18:00,2.21,3.54,3.04,1,1,2010/2011,Lens,Valenciennes
2011-02-05 18:00:00,Saturday,18:00,1.17,16.45,6.45,1,0,2010/2011,Marseille,Arles-Avignon
2011-02-05 18:00:00,Saturday,18:00,2.13,3.78,3.03,1,2,2010/2011,Montpellier,St Etienne
2011-02-05 18:00:00,Saturday,18:00,2.37,3.21,3.02,1,0,2010/2011,Nice,Sochaux
2011-01-30 20:00:00,Sunday,20:00,3.62,2.11,3.18,0,0,2010/2011,Monaco,Marseille
2011-01-30 16:00:00,Sunday,16:00,1.55,6.55,3.72,2,0,2010/2011,Bordeaux,Nice
2011-01-30 16:00:00,Sunday,16:00,2.28,3.36,3.04,1,2,2010/2011,Nancy,Montpellier
2011-01-29 20:00:00,Saturday,20:00,1.35,9.48,4.59,1,0,2010/2011,Lille,Lens
2011-01-29 18:00:00,Saturday,18:00,7.43,1.47,4.04,1,2,2010/2011,Arles-Avignon,Paris SG
2011-01-29 18:00:00,Saturday,18:00,2.49,3.01,3.01,2,0,2010/2011,Caen,Auxerre
2011-01-29 18:00:00,Saturday,18:00,1.78,4.78,3.39,2,0,2010/2011,Lorient,Brest
2011-01-29 18:00:00,Saturday,18:00,2.85,2.66,2.96,5,1,2010/2011,Sochaux,Rennes
2011-01-29 18:00:00,Saturday,18:00,2.19,3.60,3.02,2,1,2010/2011,St Etienne,Toulouse
2011-01-29 18:00:00,Saturday,18:00,4.18,1.93,3.22,2,1,2010/2011,Valenciennes,Lyon
2011-01-22 18:00:00,Saturday,18:00,2.10,3.84,3.06,2,0,2010/2011,Lens,Caen
2011-01-19 18:00:00,Wednesday,18:00,1.38,8.75,4.45,3,0,2010/2011,Lille,Nancy
2011-01-16 20:00:00,Sunday,20:00,1.74,4.94,3.47,2,1,2010/2011,Marseille,Bordeaux
2011-01-15 20:00:00,Saturday,20:00,1.93,4.43,3.11,1,1,2010/2011,Auxerre,Monaco
2011-01-15 20:00:00,Saturday,20:00,2.01,4.08,3.10,1,3,2010/2011,Brest,Caen
2011-01-15 20:00:00,Saturday,20:00,2.45,3.00,3.08,2,1,2010/2011,Lens,St Etienne
2011-01-15 20:00:00,Saturday,20:00,1.47,7.60,3.94,3,0,2010/2011,Lyon,Lorient
2011-01-15 20:00:00,Saturday,20:00,2.03,4.03,3.09,2,1,2010/2011,Montpellier,Valenciennes
2011-01-15 20:00:00,Saturday,20:00,4.42,1.86,3.33,0,2,2010/2011,Nice,Lille
2011-01-15 20:00:00,Saturday,20:00,1.48,7.33,4.01,2,1,2010/2011,Paris SG,Sochaux
2011-01-15 20:00:00,Saturday,20:00,1.35,9.66,4.55,4,0,2010/2011,Rennes,Arles-Avignon
2011-01-15 20:00:00,Saturday,20:00,1.91,4.29,3.23,1,0,2010/2011,Toulouse,Nancy
2010-12-22 20:00:00,Wednesday,20:00,1.58,6.23,3.63,2,2,2010/2011,Bordeaux,Lens
2010-12-22 18:00:00,Wednesday,18:00,4.01,2.02,3.13,0,0,2010/2011,Brest,Marseille
2010-12-22 18:00:00,Wednesday,18:00,2.96,2.52,3.04,1,0,2010/2011,Caen,Rennes
2010-12-22 18:00:00,Wednesday,18:00,1.45,7.36,4.11,1,1,2010/2011,Lille,St Etienne
2010-12-22 18:00:00,Wednesday,18:00,1.52,7.07,3.73,1,1,2010/2011,Lyon,Auxerre
2010-12-22 18:00:00,Wednesday,18:00,2.12,3.74,3.06,2,1,2010/2011,Monaco,Sochaux
2010-12-22 18:00:00,Wednesday,18:00,3.73,2.07,3.15,2,0,2010/2011,Nancy,Paris SG
2010-12-22 18:00:00,Wednesday,18:00,2.32,3.36,2.97,2,1,2010/2011,Valenciennes,Toulouse
2010-12-22 18:00:00,Wednesday,18:00,3.20,2.35,3.07,0,0,2010/2011,Arles-Avignon,Nice
2010-12-21 20:00:00,Tuesday,20:00,2.05,3.93,3.10,0,0,2010/2011,Lorient,Montpellier
2010-12-19 20:00:00,Sunday,20:00,2.13,3.52,3.19,1,1,2010/2011,Marseille,Lyon
2010-12-19 16:00:00,Sunday,16:00,2.53,2.88,3.09,1,1,2010/2011,Sochaux,Bordeaux
2010-12-18 20:00:00,Saturday,20:00,1.49,7.31,3.92,2,2,2010/2011,Paris SG,Monaco
2010-12-18 18:00:00,Saturday,18:00,2.03,3.90,3.15,1,1,2010/2011,Montpellier,Auxerre
2010-12-18 18:00:00,Saturday,18:00,2.28,3.39,3.03,1,1,2010/2011,Nice,Brest
2010-12-18 18:00:00,Saturday,18:00,1.77,4.87,3.38,1,0,2010/2011,Rennes,Valenciennes
2010-12-18 18:00:00,Saturday,18:00,1.36,9.32,4.41,2,0,2010/2011,St Etienne,Arles-Avignon
2010-12-18 18:00:00,Saturday,18:00,2.15,3.63,3.08,3,0,2010/2011,Toulouse,Lorient
2010-12-12 20:00:00,Sunday,20:00,2.01,3.98,3.15,0,0,2010/2011,Bordeaux,Rennes
2010-12-12 16:00:00,Sunday,16:00,1.57,6.40,3.66,2,0,2010/2011,Lyon,Toulouse
2010-12-12 16:00:00,Sunday,16:00,2.28,3.27,3.12,0,2,2010/2011,Monaco,St Etienne
2010-12-11 20:00:00,Saturday,20:00,3.70,2.10,3.13,1,1,2010/2011,Auxerre,Marseille
2010-12-11 18:00:00,Saturday,18:00,7.31,1.46,4.08,0,1,2010/2011,Arles-Avignon,Lille
2010-12-11 18:00:00,Saturday,18:00,2.39,3.21,3.00,0,0,2010/2011,Brest,Montpellier
2010-12-11 18:00:00,Saturday,18:00,2.08,3.80,3.13,0,0,2010/2011,Caen,Nice
2010-12-11 18:00:00,Saturday,18:00,1.98,4.06,3.18,3,0,2010/2011,Lorient,Lens
2010-12-11 18:00:00,Saturday,18:00,2.14,3.52,3.18,1,0,2010/2011,Nancy,Sochaux
2010-12-11 18:00:00,Saturday,18:00,3.29,2.26,3.15,1,2,2010/2011,Valenciennes,Paris SG
2010-12-05 20:00:00,Sunday,20:00,2.49,2.98,3.04,2,2,2010/2011,St Etienne,Bordeaux
2010-12-05 16:00:00,Sunday,16:00,4.33,1.86,3.37,1,0,2010/2011,Nice,Marseille
2010-12-05 16:00:00,Sunday,16:00,1.56,6.25,3.77,3,1,2010/2011,Paris SG,Brest
2010-12-05 14:00:00,Sunday,14:00,1.54,6.67,3.82,6,3,2010/2011,Lille,Lorient
2010-12-04 20:00:00,Saturday,20:00,2.96,2.49,3.08,1,2,2010/2011,Montpellier,Lyon
2010-12-04 18:00:00,Saturday,18:00,3.52,2.16,3.15,1,1,2010/2011,Arles-Avignon,Nancy
2010-12-04 18:00:00,Saturday,18:00,2.43,3.13,3.01,1,1,2010/2011,Lens,Auxerre
2010-12-04 18:00:00,Saturday,18:00,1.80,4.77,3.33,1,0,2010/2011,Rennes,Monaco
2010-12-04 18:00:00,Saturday,18:00,2.03,3.85,3.19,2,1,2010/2011,Sochaux,Valenciennes
2010-12-04 18:00:00,Saturday,18:00,1.70,5.42,3.41,1,0,2010/2011,Toulouse,Caen
2010-12-01 18:00:00,Wednesday,18:00,1.52,6.70,3.84,0,0,2010/2011,Marseille,Rennes
2010-12-01 18:00:00,Wednesday,18:00,2.21,3.46,3.10,1,1,2010/2011,Valenciennes,St Etienne
2010-11-30 19:00:00,Tuesday,19:00,2.12,3.80,3.02,4,1,2010/2011,Brest,Lens
2010-11-28 20:00:00,Sunday,20:00,2.04,3.76,3.22,2,2,2010/2011,Lyon,Paris SG
2010-11-28 16:00:00,Sunday,16:00,1.99,4.05,3.17,1,2,2010/2011,Auxerre,Toulouse
2010-11-28 16:00:00,Sunday,16:00,2.15,3.56,3.15,0,3,2010/2011,Caen,Sochaux
2010-11-27 20:00:00,Saturday,20:00,2.56,2.86,3.08,1,1,2010/2011,Bordeaux,Lille
2010-11-27 18:00:00,Saturday,18:00,2.41,3.13,3.01,2,0,2010/2011,Lorient,Rennes
2010-11-27 18:00:00,Saturday,18:00,1.64,5.77,3.56,4,0,2010/2011,Marseille,Montpellier
2010-11-27 18:00:00,Saturday,18:00,2.14,3.71,3.06,1,1,2010/2011,Monaco,Nice
2010-11-27 18:00:00,Saturday,18:00,2.24,3.37,3.09,1,1,2010/2011,Nancy,St Etienne
2010-11-27 18:00:00,Saturday,18:00,1.51,6.99,3.78,3,0,2010/2011,Valenciennes,Arles-Avignon
